timestamp,activeBucketColumn,imuqx,imuqy,imuqz,imuqw,liftValue,activation
2.474648,2,-0.748,-0.078,-0.373,0.542,49744,NONE
2.517324,2,-0.748,-0.075,-0.371,0.543,57693,NONE
2.559977,2,-0.749,-0.072,-0.367,0.545,42982,NONE
2.602653,2,-0.751,-0.072,-0.364,0.545,38149,HOLD
2.645329,2,-0.752,-0.072,-0.363,0.544,18445,HOLD
2.687982,2,-0.753,-0.075,-0.362,0.543,32871,HOLD
2.730658,2,-0.752,-0.07,-0.36,0.543,6024,NONE
2.773311,2,-0.752,-0.073,-0.362,0.544,9635,NONE
2.794648,2,-0.751,-0.074,-0.366,0.543,26170,NONE
2.837324,2,-0.749,-0.074,-0.371,0.543,2162,NONE
2.879977,2,-0.748,-0.075,-0.376,0.541,9745,NONE
2.922653,2,-0.747,-0.075,-0.377,0.541,434,NONE
3.647982,2,-0.741,-0.08,-0.367,0.555,62407,NONE
3.690658,2,-0.744,-0.053,-0.346,0.567,10300,NONE
3.733311,2,-0.747,-0.027,-0.326,0.578,258207,START
3.797324,2,-0.749,-0.001,-0.305,0.587,15973,HOLD
3.818662,2,-0.75,-0.001,-0.303,0.586,509,END
3.861315,2,-0.748,-0.006,-0.308,0.587,18432,NONE
3.903991,2,-0.748,-0.026,-0.325,0.563,13243,NONE
3.946644,2,-0.749,-0.024,-0.327,0.574,13840,NONE
3.967982,2,-0.749,-0.013,-0.321,0.578,6581,NONE
4.031995,2,-0.749,-0.011,-0.322,0.577,7547,NONE
4.053311,2,-0.75,-0.02,-0.331,0.572,3036,NONE
4.095986,2,-0.75,-0.036,-0.342,0.563,10168,NONE
4.842653,2,-0.75,-0.058,-0.347,0.558,106192,NONE
4.863991,2,-0.75,-0.058,-0.346,0.559,83792,NONE
4.927982,2,-0.752,-0.056,-0.342,0.559,92980,NONE
4.970658,2,-0.753,-0.058,-0.341,0.558,10820,NONE
5.01331,2,-0.754,-0.071,-0.352,0.548,591,NONE
5.034648,2,-0.752,-0.078,-0.353,0.549,2637,NONE
5.077324,2,-0.751,-0.074,-0.351,0.553,15070,NONE
5.119977,2,-0.751,-0.069,-0.351,0.554,10458,NONE
5.183991,2,-0.751,-0.061,-0.349,0.556,19091,NONE
5.951995,2,-0.751,-0.05,-0.339,0.563,28280,NONE
5.97331,2,-0.751,-0.05,-0.338,0.563,208585,START
6.015986,2,-0.752,-0.049,-0.337,0.563,208750,HOLD
6.058662,2,-0.753,-0.049,-0.335,0.562,66130,HOLD
6.101315,2,-0.756,-0.054,-0.336,0.559,30180,HOLD
6.143991,2,-0.756,-0.063,-0.339,0.555,18461,END
6.165329,2,-0.756,-0.065,-0.345,0.551,6519,NONE
6.207982,2,-0.752,-0.064,-0.343,0.558,6839,NONE
6.250658,2,-0.752,-0.066,-0.347,0.555,495,NONE
6.293311,2,-0.751,-0.057,-0.343,0.56,123,NONE
6.314649,2,-0.751,-0.052,-0.341,0.562,1665,NONE
6.357324,2,-0.751,-0.052,-0.343,0.561,5848,NONE
6.399977,2,-0.751,-0.053,-0.342,0.561,18165,NONE
7.167982,1,-0.754,-0.114,-0.377,0.524,72386,NONE
7.210658,1,-0.755,-0.117,-0.378,0.522,40401,NONE
7.253311,1,-0.755,-0.126,-0.382,0.517,48367,NONE
7.295986,1,-0.755,-0.129,-0.384,0.514,8826,NONE
7.338662,1,-0.754,-0.135,-0.388,0.51,7616,NONE
7.381315,1,-0.754,-0.125,-0.38,0.519,4780,NONE
7.423991,1,-0.754,-0.124,-0.38,0.519,14123,NONE
7.445329,1,-0.754,-0.116,-0.376,0.523,2653,NONE
7.487982,1,-0.754,-0.107,-0.373,0.527,23521,NONE
7.679977,2,-0.756,-0.068,-0.352,0.546,31619,NONE
7.722653,2,-0.757,-0.053,-0.328,0.551,2849,NONE
7.765329,2,-0.759,-0.042,-0.333,0.555,119922,NONE
7.807982,2,-0.759,-0.041,-0.332,0.557,110500,HOLD
7.850657,2,-0.763,-0.04,-0.325,0.556,55728,HOLD
7.893311,2,-0.781,-0.051,-0.329,0.551,8373,HOLD
7.935987,2,-0.764,-0.048,-0.332,0.549,13265,NONE
7.978662,2,-0.76,-0.048,-0.328,0.557,8418,NONE
8.021316,2,-0.761,-0.052,-0.333,0.553,46948,NONE
8.063991,2,-0.759,-0.038,-0.327,0.56,24080,NONE
8.106644,2,-0.759,-0.028,-0.323,0.563,6152,NONE
8.14932,2,-0.759,0.003,-0.304,0.571,3480,NONE
8.277325,3,-0.756,0.043,-0.28,0.589,279322,NONE
8.319978,3,-0.756,0.04,-0.282,0.588,99459,HOLD
8.362653,3,-0.758,0.032,-0.284,0.585,43523,HOLD
8.383991,3,-0.761,0.025,-0.284,0.581,3345,HOLD
8.426644,3,-0.763,0.016,-0.288,0.577,6309,END
8.469319,3,-0.764,0.017,-0.289,0.575,39992,NONE
8.533311,3,-0.76,0.019,-0.282,0.584,34740,NONE
8.554648,3,-0.761,0.015,-0.287,0.581,56977,NONE
8.597324,3,-0.759,0.024,-0.284,0.584,12029,NONE
8.639977,3,-0.758,0.026,-0.285,0.584,860,NONE
8.703991,3,-0.758,0.025,-0.288,0.584,6868,NONE
9.450658,3,-0.756,0.011,-0.294,0.583,10570,HOLD
9.493311,3,-0.757,0.011,-0.293,0.583,75110,HOLD
9.535986,3,-0.762,0.002,-0.293,0.576,29217,HOLD
9.578662,3,-0.766,-0.005,-0.295,0.57,10805,HOLD
9.621315,3,-0.763,0.004,-0.29,0.574,15678,END
9.663991,3,-0.76,0.008,-0.284,0.583,1720,NONE
9.685328,3,-0.761,-0.003,-0.295,0.576,14660,NONE
9.727982,3,-0.759,0.004,-0.295,0.579,9121,NONE
9.770658,3,-0.758,0.003,-0.299,0.579,6490,NONE
9.813311,3,-0.758,-0.011,-0.314,0.571,29862,NONE
9.855987,3,-0.758,-0.011,-0.315,0.569,5214,NONE
9.983991,2,-0.762,-0.034,-0.328,0.557,679,NONE
10.00533,2,-0.764,-0.031,-0.322,0.557,14085,NONE
10.04798,2,-0.766,-0.031,-0.319,0.555,14315,HOLD
10.09066,2,-0.769,-0.033,-0.316,0.553,2967,HOLD
10.13331,2,-0.772,-0.046,-0.32,0.546,6277,HOLD
10.17599,2,-0.774,-0.049,-0.324,0.54,33774,HOLD
10.23998,2,-0.771,-0.043,-0.317,0.549,6834,NONE
10.28265,2,-0.771,-0.05,-0.324,0.544,8906,NONE
10.32533,2,-0.771,-0.043,-0.325,0.544,3480,NONE
10.36798,2,-0.771,-0.056,-0.337,0.535,9115,NONE
10.41066,2,-0.771,-0.077,-0.351,0.525,1407,NONE
10.51732,1,-0.769,-0.137,-0.387,0.488,23640,NONE
10.55998,1,-0.767,-0.156,-0.396,0.477,155895,NONE
10.60265,1,-0.771,-0.149,-0.39,0.478,407220,START
10.64533,1,-0.773,-0.142,-0.387,0.48,53917,HOLD
10.68798,1,-0.779,-0.125,-0.367,0.491,10037,HOLD
10.73066,1,-0.779,-0.12,-0.368,0.49,45235,HOLD
10.77331,1,-0.777,-0.117,-0.366,0.492,24391,HOLD
10.81599,1,-0.777,-0.113,-0.362,0.5,17973,NONE
10.85866,1,-0.776,-0.111,-0.364,0.501,11561,NONE
10.90131,1,-0.775,-0.106,-0.364,0.505,24042,NONE
10.92265,1,-0.775,-0.103,-0.363,0.505,336,NONE
11.69066,1,-0.768,-0.125,-0.378,0.499,4471,NONE
11.73331,1,-0.769,-0.124,-0.377,0.499,41478,NONE
11.75465,1,-0.769,-0.123,-0.377,0.5,146228,NONE
11.79732,1,-0.77,-0.123,-0.375,0.5,56975,NONE
11.83998,1,-0.772,-0.121,-0.371,0.5,104598,HOLD
11.88265,1,-0.772,-0.123,-0.37,0.5,8863,HOLD
11.90399,1,-0.773,-0.122,-0.373,0.497,64263,HOLD
11.94664,1,-0.771,-0.114,-0.373,0.5,934,HOLD
11.98932,1,-0.772,-0.111,-0.365,0.507,2597,END
12.032,1,-0.771,-0.113,-0.366,0.506,10934,NONE
12.05331,1,-0.77,-0.105,-0.364,0.511,5824,NONE
12.09599,1,-0.772,-0.088,-0.359,0.515,16977,NONE
12.13866,1,-0.773,-0.079,-0.351,0.521,4543,NONE
12.26664,2,-0.775,-0.049,-0.332,0.534,76654,NONE
12.30932,2,-0.776,-0.048,-0.329,0.534,18418,NONE
12.352,2,-0.778,-0.048,-0.326,0.534,29035,HOLD
12.39465,2,-0.78,-0.057,-0.327,0.53,18349,HOLD
12.43732,2,-0.779,-0.063,-0.334,0.527,21124,HOLD
12.47998,2,-0.777,-0.058,-0.328,0.529,11408,END
12.52265,2,-0.776,-0.056,-0.327,0.534,6730,NONE
12.54399,2,-0.775,-0.06,-0.332,0.533,8972,NONE
12.58664,2,-0.774,-0.048,-0.328,0.538,1758,NONE
12.62932,2,-0.774,-0.043,-0.326,0.539,11989,NONE
12.672,2,-0.774,-0.031,-0.319,0.545,60250,NONE
12.84265,3,-0.775,0.003,-0.295,0.558,32559,NONE
12.86399,3,-0.775,0.005,-0.292,0.559,53478,NONE
12.90664,3,-0.775,0.009,-0.29,0.56,47526,NONE
12.94932,3,-0.775,0.014,-0.284,0.562,387907,START
12.992,3,-0.775,0.015,-0.281,0.564,9749,HOLD
13.03465,3,-0.777,-0.002,-0.291,0.558,6855,HOLD
13.07732,3,-0.773,-0.003,-0.294,0.56,3553,END
13.11998,3,-0.772,0,-0.292,0.565,1211,NONE
13.18399,3,-0.77,0.01,-0.29,0.566,3084,NONE
13.20533,3,-0.77,0.013,-0.289,0.568,4165,NONE
13.24798,3,-0.77,0.013,-0.291,0.567,8793,NONE
13.99465,3,-0.767,0.025,-0.281,0.574,47763,NONE
14.03732,3,-0.767,0.026,-0.281,0.575,230526,START
14.07998,3,-0.767,0.027,-0.279,0.575,300036,HOLD
14.12265,3,-0.77,0.022,-0.278,0.573,26381,HOLD
14.14399,3,-0.771,0.012,-0.283,0.569,6543,HOLD
14.18664,3,-0.771,0.008,-0.289,0.566,10271,END
14.22932,3,-0.772,0.002,-0.29,0.566,6048,NONE
14.272,3,-0.769,0.002,-0.291,0.568,1252,NONE
14.31465,3,-0.769,0.006,-0.291,0.567,6296,NONE
14.35732,3,-0.768,-0.002,-0.299,0.565,1992,NONE
14.37866,3,-0.768,-0.02,-0.317,0.557,9827,NONE
14.42132,3,-0.767,-0.037,-0.331,0.549,6194,NONE
14.61331,2,-0.77,-0.043,-0.332,0.542,216388,START
14.65599,2,-0.772,-0.04,-0.327,0.542,106998,HOLD
14.71998,2,-0.774,-0.043,-0.325,0.541,10517,HOLD
14.76265,2,-0.774,-0.05,-0.327,0.538,11713,HOLD
14.78399,2,-0.774,-0.053,-0.33,0.538,7140,NONE
14.82664,2,-0.771,-0.057,-0.333,0.539,495,NONE
14.86932,2,-0.771,-0.058,-0.336,0.537,10644,NONE
14.912,2,-0.769,-0.068,-0.347,0.531,8666,NONE
14.95465,2,-0.767,-0.098,-0.369,0.514,12589,NONE
14.99732,2,-0.765,-0.116,-0.383,0.504,66937,NONE
15.12533,1,-0.767,-0.12,-0.381,0.5,7710,NONE
15.16798,1,-0.769,-0.116,-0.377,0.501,7870,NONE
15.21066,1,-0.77,-0.111,-0.373,0.504,108306,NONE
15.25331,1,-0.771,-0.109,-0.369,0.505,239442,START
15.27465,1,-0.774,-0.104,-0.362,0.508,156229,HOLD
15.33866,1,-0.774,-0.105,-0.364,0.505,26104,HOLD
15.38132,1,-0.773,-0.104,-0.36,0.511,6879,END
15.42399,1,-0.772,-0.105,-0.362,0.51,11566,NONE
15.46664,1,-0.771,-0.1,-0.362,0.512,1643,NONE
15.48798,1,-0.771,-0.097,-0.362,0.513,6769,NONE
15.53066,1,-0.771,-0.097,-0.365,0.512,10312,NONE
15.57331,1,-0.77,-0.097,-0.365,0.512,5758,NONE
16.25599,1,-0.766,-0.12,-0.381,0.502,21073,NONE
16.29866,1,-0.766,-0.12,-0.38,0.502,2506,NONE
16.34131,1,-0.767,-0.118,-0.379,0.503,48228,NONE
16.38399,1,-0.768,-0.116,-0.375,0.504,133669,NONE
16.42664,1,-0.77,-0.113,-0.372,0.504,66625,HOLD
16.44798,1,-0.772,-0.109,-0.366,0.505,11579,HOLD
16.49066,1,-0.774,-0.107,-0.366,0.503,139,HOLD
16.53331,1,-0.773,-0.099,-0.359,0.509,1379,END
16.57599,1,-0.773,-0.098,-0.359,0.513,13662,NONE
16.61866,1,-0.772,-0.093,-0.359,0.514,17510,NONE
16.66132,1,-0.772,-0.08,-0.354,0.52,18077,NONE
16.70399,1,-0.773,-0.064,-0.346,0.525,4692,NONE
16.87465,2,-0.775,-0.022,-0.317,0.544,2565,NONE
16.91732,2,-0.776,-0.021,-0.316,0.544,195097,HOLD
16.95998,2,-0.778,-0.022,-0.312,0.544,26836,HOLD
17.00265,2,-0.778,-0.03,-0.313,0.542,7936,HOLD
17.02399,2,-0.778,-0.033,-0.318,0.54,14338,NONE
17.06664,2,-0.775,-0.032,-0.316,0.541,12788,NONE
17.10932,2,-0.774,-0.035,-0.319,0.543,3637,NONE
17.15199,2,-0.774,-0.029,-0.317,0.561,8096,NONE
17.19465,2,-0.773,-0.023,-0.315,0.548,6722,NONE
17.23732,2,-0.773,-0.01,-0.308,0.552,8149,NONE
17.27998,2,-0.773,-0.003,-0.304,0.555,20133,NONE
17.40798,3,-0.773,0.014,-0.293,0.562,121368,HOLD
17.45066,3,-0.773,0.016,-0.289,0.563,84425,HOLD
17.49331,3,-0.774,0.008,-0.293,0.56,8524,HOLD
17.53599,3,-0.775,0,-0.297,0.557,5553,HOLD
17.57866,3,-0.773,-0.005,-0.3,0.557,9771,NONE
17.62132,3,-0.772,0,-0.298,0.561,10200,NONE
17.66399,3,-0.772,-0.002,-0.299,0.56,17284,NONE
17.68533,3,-0.77,0.008,-0.295,0.564,6395,NONE
17.72798,3,-0.77,0.012,-0.295,0.565,25888,NONE
17.77066,3,-0.77,0.017,-0.292,0.566,4472,NONE
17.94131,3,-0.768,0.021,-0.292,0.568,30961,NONE
17.96265,3,-0.769,0.021,-0.291,0.568,191128,NONE
18.00533,3,-0.769,0.023,-0.287,0.569,225258,START
18.04798,3,-0.769,0.023,-0.287,0.569,35390,HOLD
18.09066,3,-0.77,0.015,-0.291,0.566,7180,HOLD
18.112,3,-0.769,0.015,-0.291,0.567,26072,NONE
18.15465,3,-0.767,0.014,-0.291,0.571,31816,NONE
18.19732,3,-0.767,0.01,-0.294,0.568,6147,NONE
18.26131,3,-0.767,0.012,-0.295,0.569,10639,NONE
18.30399,3,-0.767,0.01,-0.296,0.568,11571,NONE
18.32533,3,-0.768,0.002,-0.303,0.562,22282,NONE
18.36798,3,-0.769,-0.023,-0.323,0.549,2397,NONE
18.53866,2,-0.768,-0.075,-0.373,0.524,3888,NONE
18.58132,2,-0.768,-0.078,-0.361,0.521,82503,NONE
18.62399,2,-0.769,-0.075,-0.358,0.522,11260,NONE
18.64533,2,-0.771,-0.072,-0.354,0.524,26649,NONE
18.68798,2,-0.771,-0.074,-0.353,0.524,14275,NONE
18.73066,2,-0.771,-0.076,-0.354,0.523,392,NONE
18.77331,2,-0.769,-0.081,-0.357,0.522,4386,NONE
18.79465,2,-0.77,-0.081,-0.355,0.523,17646,NONE
18.83732,2,-0.769,-0.081,-0.355,0.523,17148,NONE
18.87998,2,-0.768,-0.082,-0.357,0.523,8463,NONE
19.11465,1,-0.75,-0.089,-0.37,0.518,27803,NONE
19.15732,1,-0.765,-0.095,-0.373,0.514,61033,NONE
19.19998,1,-0.765,-0.096,-0.373,0.513,47187,HOLD
19.24265,1,-0.767,-0.097,-0.372,0.513,4024,HOLD
19.26399,1,-0.767,-0.112,-0.381,0.504,770,NONE
19.30664,1,-0.765,-0.122,-0.385,0.5,3422,NONE
19.34932,1,-0.764,-0.122,-0.384,0.502,1398,NONE
19.392,1,-0.764,-0.121,-0.385,0.502,17576,NONE
19.43465,1,-0.762,-0.12,-0.386,0.503,6584,NONE
19.47732,1,-0.762,-0.121,-0.388,0.503,5689,NONE
19.51998,1,-0.762,-0.122,-0.389,0.502,8777,NONE
19.56265,1,-0.761,-0.123,-0.391,0.501,1052,NONE
19.66932,1,-0.761,-0.121,-0.392,0.5,35888,NONE
19.712,1,-0.762,-0.119,-0.391,0.501,98095,NONE
19.73331,1,-0.763,-0.116,-0.389,0.501,153642,NONE
19.79733,1,-0.765,-0.115,-0.385,0.502,4766,HOLD
19.83998,1,-0.766,-0.114,-0.382,0.501,2396,HOLD
19.88265,1,-0.767,-0.114,-0.382,0.501,3558,NONE
19.90399,1,-0.765,-0.123,-0.389,0.497,15777,NONE
19.94664,1,-0.764,-0.122,-0.388,0.499,6631,NONE
20.01066,1,-0.763,-0.122,-0.387,0.501,19055,NONE
20.05331,1,-0.762,-0.12,-0.386,0.503,15161,NONE
20.07465,1,-0.763,-0.112,-0.382,0.508,33533,NONE
20.11732,1,-0.765,-0.095,-0.372,0.516,5073,NONE
20.26664,2,-0.767,-0.059,-0.35,0.533,45475,NONE
20.30932,2,-0.768,-0.058,-0.349,0.533,7672,NONE
20.352,2,-0.769,-0.056,-0.346,0.533,366722,START
20.39465,2,-0.77,-0.057,-0.345,0.532,126644,HOLD
20.41599,2,-0.771,-0.06,-0.346,0.53,22259,HOLD
20.45866,2,-0.77,-0.057,-0.347,0.53,2504,END
20.50132,2,-0.768,-0.058,-0.347,0.533,1353,NONE
20.54399,2,-0.766,-0.057,-0.35,0.535,54922,NONE
20.56533,2,-0.765,-0.05,-0.348,0.537,18299,NONE
20.60798,2,-0.765,-0.04,-0.344,0.542,1726,NONE
20.65066,2,-0.765,-0.03,-0.338,0.546,15398,NONE
20.69331,2,-0.765,-0.008,-0.323,0.553,1268,NONE
20.86399,3,-0.767,0.032,-0.289,0.571,18993,HOLD
20.90664,3,-0.768,0.033,-0.285,0.571,69167,HOLD
20.94932,3,-0.771,0.026,-0.286,0.567,1787,HOLD
20.99199,3,-0.773,0.015,-0.291,0.564,3811,HOLD
21.03465,3,-0.771,0.017,-0.291,0.564,3129,NONE
21.07732,3,-0.769,0.016,-0.29,0.568,605,NONE
21.11998,3,-0.77,0.005,-0.297,0.563,10090,NONE
21.16265,3,-0.769,0.004,-0.3,0.562,1891,NONE
21.18399,3,-0.77,-0.004,-0.307,0.559,5747,NONE
21.22664,3,-0.77,-0.022,-0.32,0.553,7862,NONE
21.37599,2,-0.766,-0.087,-0.362,0.522,34306,NONE
21.41866,2,-0.767,-0.086,-0.361,0.522,4671,NONE
21.46132,2,-0.767,-0.085,-0.36,0.521,783,NONE
21.50399,2,-0.769,-0.085,-0.358,0.522,50540,HOLD
21.52533,2,-0.77,-0.084,-0.357,0.521,16919,HOLD
21.56798,2,-0.77,-0.088,-0.359,0.519,13475,HOLD
21.61066,2,-0.771,-0.091,-0.364,0.514,1234,END
21.65331,2,-0.768,-0.09,-0.361,0.519,1595,NONE
21.67465,2,-0.767,-0.092,-0.362,0.519,0,NONE
21.71733,2,-0.766,-0.091,-0.366,0.519,20426,NONE
21.78131,2,-0.766,-0.091,-0.367,0.518,23374,NONE
21.80265,2,-0.766,-0.096,-0.37,0.515,37203,NONE
21.84533,2,-0.767,-0.102,-0.376,0.507,7712,NONE
21.88798,2,-0.769,-0.107,-0.38,0.5,10998,NONE
21.97331,2,-0.78,-0.104,-0.383,0.482,39038,NONE
21.99465,2,-0.791,-0.065,-0.371,0.478,32745,NONE
22.03732,2,-0.801,-0.015,-0.353,0.481,3297,NONE
22.07998,2,-0.805,0.068,-0.321,0.491,125096,NONE
22.12265,2,-0.805,0.103,-0.318,0.492,347721,START
22.16533,2,-0.803,0.14,-0.326,0.482,107877,HOLD
22.20798,2,-0.797,0.175,-0.354,0.459,9835,HOLD
22.25066,2,-0.796,0.179,-0.373,0.446,11896,END
22.29331,2,-0.794,0.174,-0.403,0.418,9611,NONE
22.54932,2,-0.761,0.162,-0.533,0.331,25068,NONE
22.57066,2,-0.757,0.164,-0.536,0.332,71347,NONE
22.61331,2,-0.754,0.166,-0.538,0.334,67608,HOLD
22.65599,2,-0.749,0.176,-0.536,0.343,66841,HOLD
22.69866,2,-0.747,0.177,-0.537,0.347,4211,HOLD
22.74132,2,-0.746,0.175,-0.541,0.346,2578,HOLD
22.78399,2,-0.745,0.164,-0.552,0.333,4868,NONE
22.80533,2,-0.741,0.154,-0.566,0.328,8879,NONE
22.84798,2,-0.739,0.146,-0.574,0.318,11140,NONE
22.89066,2,-0.737,0.143,-0.583,0.312,6261,NONE
22.93331,2,-0.732,0.136,-0.593,0.304,5124,NONE
22.95465,2,-0.729,0.125,-0.604,0.296,5009,NONE
23.08265,1,-0.722,0.11,-0.619,0.285,22569,NONE
23.12533,1,-0.722,0.107,-0.621,0.283,71683,HOLD
23.18932,1,-0.722,0.106,-0.621,0.281,7273,HOLD
23.23199,1,-0.722,0.114,-0.618,0.288,74216,HOLD
23.25331,1,-0.723,0.113,-0.616,0.287,17430,HOLD
23.29599,1,-0.724,0.112,-0.617,0.284,3233,NONE
23.33866,1,-0.724,0.112,-0.616,0.286,5526,NONE
23.38132,1,-0.722,0.112,-0.616,0.29,4722,NONE
23.40265,1,-0.721,0.11,-0.619,0.29,26032,NONE
23.44533,1,-0.719,0.105,-0.623,0.288,10048,NONE
23.48798,1,-0.716,0.097,-0.629,0.282,25438,NONE
23.53066,1,-0.716,0.093,-0.631,0.282,2892,NONE
23.70131,1,-0.718,0.067,-0.635,0.275,3313,NONE
23.74399,1,-0.719,0.062,-0.634,0.276,14956,NONE
23.76533,1,-0.718,0.062,-0.634,0.278,19930,NONE
23.80798,1,-0.718,0.064,-0.632,0.28,97994,HOLD
23.85066,1,-0.72,0.071,-0.628,0.284,34087,HOLD
23.89331,1,-0.721,0.073,-0.625,0.286,543,END
23.93599,1,-0.72,0.069,-0.628,0.284,7001,NONE
23.97866,1,-0.722,0.058,-0.628,0.282,25657,NONE
24.02131,1,-0.72,0.054,-0.632,0.278,7438,NONE
24.06399,1,-0.72,0.043,-0.637,0.271,8975,NONE
24.08533,1,-0.72,0.036,-0.64,0.264,362,NONE
24.12798,1,-0.721,0.026,-0.644,0.252,9968,NONE
25.38664,1,-0.717,0.038,-0.641,0.268,17529,NONE
25.42932,1,-0.717,0.041,-0.638,0.273,238802,START
25.472,1,-0.717,0.043,-0.637,0.275,57025,HOLD
25.49331,1,-0.717,0.047,-0.634,0.282,31288,HOLD
25.53599,1,-0.717,0.051,-0.633,0.285,28961,HOLD
25.59998,1,-0.717,0.046,-0.633,0.283,1619,NONE
25.64265,1,-0.718,0.041,-0.63,0.29,28460,NONE
25.66399,1,-0.715,0.043,-0.633,0.291,16405,NONE
25.70664,1,-0.715,0.035,-0.636,0.287,8077,NONE
25.74932,1,-0.714,0.03,-0.638,0.285,5853,NONE
25.81331,1,-0.713,0.028,-0.639,0.284,23885,NONE
26.00533,1,-0.71,0.025,-0.638,0.293,39366,NONE
26.04798,1,-0.71,0.025,-0.637,0.297,32282,NONE
26.09066,1,-0.711,0.028,-0.633,0.301,35744,HOLD
26.13331,1,-0.711,0.035,-0.63,0.309,17739,HOLD
26.15465,1,-0.709,0.043,-0.627,0.318,3414,HOLD
26.19732,1,-0.705,0.035,-0.636,0.309,1707,HOLD
