timestamp,activeBucketColumn,imuqx,imuqy,imuqz,imuqw,liftValue,activation
109.7813,1,-0.809,-0.05,-0.355,0.464,4962,NONE
109.824,1,-0.809,-0.051,-0.355,0.464,3816,NONE
109.8453,1,-0.809,-0.051,-0.354,0.464,16663,NONE
110.016,1,-0.809,-0.05,-0.353,0.466,27742,NONE
110.0373,1,-0.809,-0.05,-0.353,0.466,511,NONE
110.08,1,-0.809,-0.049,-0.352,0.467,284246,START
110.1227,1,-0.809,-0.048,-0.349,0.468,115323,HOLD
110.1653,1,-0.811,-0.042,-0.343,0.47,7079,HOLD
110.208,1,-0.811,-0.042,-0.343,0.47,8086,END
110.2293,1,-0.811,-0.043,-0.346,0.467,999,NONE
110.272,1,-0.809,-0.045,-0.347,0.47,44045,NONE
110.3147,1,-0.809,-0.044,-0.346,0.471,802,NONE
110.3573,1,-0.809,-0.036,-0.344,0.474,2436,NONE
110.4,1,-0.809,-0.026,-0.339,0.478,743,NONE
110.4426,1,-0.81,-0.01,-0.329,0.484,2572,NONE
110.592,2,-0.811,0.024,-0.306,0.495,60730,NONE
110.6133,2,-0.811,0.024,-0.306,0.496,128886,START
110.656,2,-0.812,0.025,-0.305,0.496,80753,HOLD
110.6987,2,-0.812,0.028,-0.3,0.498,30620,HOLD
110.7413,2,-0.812,0.024,-0.302,0.497,5785,HOLD
110.784,2,-0.812,0.024,-0.302,0.498,6972,HOLD
110.8266,2,-0.811,0.026,-0.301,0.499,20010,NONE
110.848,2,-0.811,0.028,-0.3,0.5,125408,NONE
110.8907,2,-0.81,0.037,-0.296,0.502,7068,NONE
110.9333,2,-0.81,0.047,-0.291,0.504,4239,NONE
110.976,2,-0.809,0.067,-0.279,0.511,5870,NONE
111.0187,2,-0.806,0.099,-0.26,0.519,3342,NONE
111.1466,3,-0.805,0.124,-0.246,0.524,39196,NONE
111.1893,3,-0.807,0.124,-0.244,0.523,240566,START
111.232,3,-0.807,0.125,-0.242,0.523,50375,HOLD
111.2747,3,-0.809,0.116,-0.245,0.521,895,HOLD
111.3173,3,-0.809,0.115,-0.247,0.519,15505,NONE
111.36,3,-0.806,0.114,-0.249,0.524,9430,NONE
111.4027,3,-0.806,0.111,-0.251,0.523,2471,NONE
111.424,3,-0.805,0.112,-0.252,0.523,4959,NONE
111.4666,3,-0.805,0.111,-0.253,0.523,38817,NONE
111.5093,3,-0.806,0.11,-0.253,0.522,2576,NONE
111.552,3,-0.806,0.11,-0.253,0.522,10584,NONE
111.7227,3,-0.807,0.11,-0.253,0.521,49247,NONE
111.744,3,-0.807,0.11,-0.253,0.521,25041,NONE
111.7866,3,-0.807,0.111,-0.252,0.521,223014,START
111.8293,3,-0.808,0.112,-0.249,0.521,18402,HOLD
111.872,3,-0.808,0.112,-0.249,0.521,144,END
111.9146,3,-0.807,0.103,-0.257,0.52,45975,NONE
111.9573,3,-0.805,0.103,-0.261,0.521,1864,NONE
112,3,-0.805,0.109,-0.261,0.52,24487,NONE
112.0427,3,-0.805,0.113,-0.259,0.521,6570,NONE
112.0853,3,-0.804,0.125,-0.252,0.523,1049,NONE
112.128,3,-0.802,0.138,-0.244,0.526,16845,NONE
112.2987,4,-0.791,0.199,-0.204,0.539,51211,NONE
112.32,4,-0.791,0.202,-0.202,0.54,62218,NONE
112.3627,4,-0.791,0.202,-0.201,0.539,6264,NONE
112.4053,4,-0.793,0.197,-0.2,0.538,8911,NONE
112.448,4,-0.795,0.188,-0.207,0.537,5681,NONE
112.4907,4,-0.794,0.185,-0.21,0.538,21105,NONE
112.5333,4,-0.794,0.184,-0.212,0.537,29800,NONE
112.5546,4,-0.793,0.184,-0.215,0.538,3367,NONE
112.8533,4,-0.794,0.187,-0.21,0.537,97381,NONE
112.896,4,-0.795,0.187,-0.207,0.537,141084,NONE
112.9387,4,-0.796,0.186,-0.204,0.538,17768,NONE
112.9813,4,-0.797,0.182,-0.203,0.537,6607,NONE
113.024,4,-0.797,0.176,-0.208,0.536,485,NONE
113.0666,4,-0.796,0.175,-0.21,0.54,11169,NONE
113.088,4,-0.795,0.173,-0.212,0.54,1504,NONE
113.152,4,-0.795,0.172,-0.214,0.54,42852,NONE
113.1733,4,-0.796,0.165,-0.219,0.537,1465,NONE
113.216,4,-0.799,0.156,-0.225,0.534,13223,NONE
113.408,3,-0.809,0.084,-0.275,0.512,5129,NONE
113.4507,3,-0.809,0.087,-0.271,0.512,7728,NONE
113.4933,3,-0.809,0.089,-0.269,0.513,203650,START
113.5573,3,-0.809,0.09,-0.266,0.515,20671,HOLD
113.6,3,-0.81,0.09,-0.266,0.513,170,HOLD
113.6427,3,-0.809,0.088,-0.267,0.515,5797,NONE
113.664,3,-0.809,0.088,-0.267,0.515,4352,NONE
113.7066,3,-0.807,0.085,-0.271,0.516,10761,NONE
113.7493,3,-0.807,0.086,-0.272,0.516,12900,NONE
113.792,3,-0.807,0.085,-0.272,0.516,168,NONE
113.8346,3,-0.807,0.085,-0.272,0.515,14618,NONE
113.8773,3,-0.808,0.084,-0.272,0.515,8408,NONE
114.56,2,-0.808,0.023,-0.307,0.5,42133,NONE
114.6027,2,-0.809,0.024,-0.307,0.5,13649,NONE
114.624,2,-0.81,0.028,-0.302,0.5,66266,NONE
114.6666,2,-0.811,0.029,-0.299,0.501,115811,START
114.7093,2,-0.811,0.028,-0.3,0.5,13391,HOLD
114.752,2,-0.813,0.022,-0.303,0.497,30256,NONE
114.7946,2,-0.811,0.025,-0.304,0.497,33645,NONE
114.8373,2,-0.81,0.023,-0.307,0.497,7281,NONE
114.8587,2,-0.81,0.023,-0.307,0.497,3164,NONE
114.9013,2,-0.81,0.023,-0.308,0.497,1550,NONE
114.944,2,-0.81,0.022,-0.309,0.496,13986,NONE
114.9653,2,-0.811,0.02,-0.309,0.495,4994,NONE
115.6907,1,-0.81,-0.053,-0.346,0.469,261296,START
115.7333,1,-0.811,-0.053,-0.344,0.469,25220,HOLD
115.776,1,-0.812,-0.049,-0.339,0.471,20525,HOLD
115.8187,1,-0.813,-0.048,-0.336,0.471,14019,HOLD
115.84,1,-0.813,-0.05,-0.336,0.47,17270,NONE
115.8827,1,-0.812,-0.055,-0.341,0.468,1818,NONE
115.9253,1,-0.811,-0.054,-0.341,0.47,7603,NONE
115.9466,1,-0.81,-0.054,-0.342,0.47,24684,NONE
115.9893,1,-0.81,-0.054,-0.343,0.471,5846,NONE
116.032,1,-0.81,-0.053,-0.343,0.471,631,NONE
116.0746,1,-0.81,-0.052,-0.342,0.471,34,NONE
117.4187,1,-0.811,-0.026,-0.337,0.475,89301,NONE
117.4613,1,-0.811,-0.025,-0.336,0.476,31454,HOLD
117.504,1,-0.812,-0.028,-0.336,0.474,2911,HOLD
117.5253,1,-0.812,-0.044,-0.343,0.468,6266,HOLD
117.568,1,-0.812,-0.052,-0.352,0.462,463,NONE
117.6107,1,-0.808,-0.069,-0.362,0.458,47816,NONE
117.6533,1,-0.806,-0.075,-0.367,0.456,31553,NONE
117.6747,1,-0.805,-0.079,-0.371,0.455,1393,NONE
117.7387,1,-0.805,-0.075,-0.371,0.455,43,NONE
117.7813,1,-0.805,-0.067,-0.365,0.46,46282,NONE
117.824,1,-0.806,-0.056,-0.36,0.464,46066,NONE
117.9733,2,-0.808,-0.012,-0.334,0.483,108277,NONE
118.016,2,-0.809,-0.007,-0.329,0.485,1009,NONE
118.0587,2,-0.809,-0.005,-0.326,0.486,45342,NONE
118.1013,2,-0.809,-0.003,-0.325,0.488,80042,NONE
118.144,2,-0.809,0,-0.321,0.49,9894,NONE
118.1866,2,-0.808,-0.004,-0.324,0.49,9369,NONE
118.2293,2,-0.807,-0.003,-0.326,0.492,24328,NONE
118.272,2,-0.806,-0.001,-0.326,0.492,13297,NONE
118.2933,2,-0.805,0,-0.325,0.494,12609,NONE
118.336,2,-0.804,0.016,-0.317,0.501,20255,NONE
118.6133,3,-0.799,0.105,-0.263,0.53,26426,NONE
118.656,3,-0.799,0.104,-0.262,0.53,93301,NONE
118.6987,3,-0.8,0.099,-0.264,0.528,8008,NONE
118.7413,3,-0.799,0.1,-0.263,0.529,355,NONE
118.784,3,-0.798,0.102,-0.263,0.531,66125,NONE
118.8266,3,-0.799,0.099,-0.266,0.529,6090,NONE
118.8693,3,-0.798,0.101,-0.265,0.531,13281,NONE
118.912,3,-0.797,0.109,-0.262,0.532,0,NONE
118.9547,3,-0.796,0.117,-0.257,0.533,10900,NONE
119.1253,4,-0.786,0.202,-0.21,0.549,67214,NONE
119.168,4,-0.785,0.195,-0.203,0.551,266755,START
119.2107,4,-0.784,0.2,-0.199,0.551,124455,HOLD
119.2533,4,-0.784,0.2,-0.197,0.552,7062,HOLD
119.296,4,-0.789,0.185,-0.206,0.548,10282,HOLD
119.3387,4,-0.785,0.188,-0.206,0.552,1449,NONE
119.3813,4,-0.786,0.181,-0.214,0.549,27121,NONE
119.424,4,-0.787,0.179,-0.217,0.547,10767,NONE
119.4666,4,-0.79,0.168,-0.225,0.543,8296,NONE
119.5093,4,-0.798,0.135,-0.248,0.534,7638,NONE
119.552,4,-0.799,0.124,-0.256,0.528,19544,NONE
119.68,3,-0.8,0.119,-0.26,0.526,150726,NONE
119.7227,3,-0.8,0.119,-0.259,0.526,46717,HOLD
119.744,3,-0.801,0.119,-0.258,0.526,64953,HOLD
119.7866,3,-0.802,0.117,-0.254,0.526,2773,HOLD
119.8293,3,-0.804,0.107,-0.261,0.522,1387,END
119.8933,3,-0.801,0.109,-0.261,0.527,14605,NONE
119.936,3,-0.802,0.103,-0.265,0.524,10242,NONE
119.9787,3,-0.802,0.102,-0.268,0.522,5742,NONE
120.0213,3,-0.803,0.094,-0.274,0.519,2527,NONE
120.064,3,-0.808,0.054,-0.299,0.503,759,NONE
120.0853,3,-0.809,0.032,-0.313,0.495,10154,NONE
120.256,2,-0.809,0.006,-0.325,0.488,228478,START
120.2987,2,-0.809,0.008,-0.322,0.489,4663,HOLD
120.3627,2,-0.81,0.013,-0.315,0.492,57853,HOLD
120.384,2,-0.81,0.014,-0.313,0.494,17928,HOLD
120.4266,2,-0.811,0.01,-0.316,0.491,1968,HOLD
120.4693,2,-0.81,0.011,-0.315,0.493,8565,NONE
120.512,2,-0.809,0.011,-0.317,0.493,1097,NONE
120.5546,2,-0.808,0.012,-0.319,0.493,3901,NONE
120.5973,2,-0.808,0.009,-0.322,0.491,11313,NONE
120.64,2,-0.809,-0.004,-0.331,0.484,13851,NONE
120.6613,2,-0.808,-0.016,-0.339,0.479,18059,NONE
120.832,1,-0.805,-0.059,-0.364,0.462,83204,NONE
120.8533,1,-0.805,-0.057,-0.364,0.462,18631,NONE
120.896,1,-0.807,-0.05,-0.356,0.466,48194,HOLD
120.9387,1,-0.808,-0.05,-0.355,0.466,6983,HOLD
120.9813,1,-0.808,-0.052,-0.358,0.463,27649,HOLD
121.024,1,-0.806,-0.055,-0.36,0.464,3259,END
121.0666,1,-0.806,-0.056,-0.361,0.464,27978,NONE
121.1093,1,-0.805,-0.052,-0.361,0.466,12223,NONE
121.1307,1,-0.805,-0.05,-0.36,0.467,17832,NONE
121.1733,1,-0.806,-0.038,-0.353,0.47,34804,NONE
121.216,1,-0.807,-0.028,-0.348,0.475,4945,NONE
121.28,1,-0.807,0.001,-0.331,0.488,45922,NONE
121.4507,2,-0.807,0.039,-0.308,0.5,198467,START
121.472,2,-0.807,0.04,-0.306,0.501,63339,HOLD
121.5146,2,-0.807,0.041,-0.304,0.502,51462,HOLD
121.5573,2,-0.808,0.038,-0.304,0.503,73634,HOLD
121.6,2,-0.808,0.036,-0.304,0.502,8607,HOLD
121.6427,2,-0.808,0.035,-0.305,0.5,14075,NONE
121.6853,2,-0.806,0.036,-0.308,0.503,47159,NONE
121.728,2,-0.805,0.039,-0.309,0.503,37808,NONE
121.7707,2,-0.804,0.048,-0.305,0.506,4075,NONE
121.8133,2,-0.804,0.067,-0.295,0.51,22684,NONE
121.8346,2,-0.803,0.084,-0.288,0.514,1355,NONE
121.8987,2,-0.801,0.103,-0.273,0.521,184,NONE
121.984,3,-0.801,0.108,-0.27,0.522,11869,NONE
122.0053,3,-0.801,0.109,-0.268,0.523,75166,NONE
122.048,3,-0.801,0.11,-0.266,0.524,253437,START
122.0907,3,-0.801,0.11,-0.266,0.524,169293,HOLD
122.1333,3,-0.801,0.11,-0.264,0.525,37211,HOLD
122.176,3,-0.802,0.101,-0.268,0.523,2980,HOLD
122.2187,3,-0.8,0.099,-0.27,0.525,25609,NONE
122.2613,3,-0.799,0.097,-0.272,0.526,45336,NONE
122.304,3,-0.798,0.101,-0.271,0.527,7579,NONE
122.3466,3,-0.797,0.109,-0.268,0.528,6568,NONE
122.368,3,-0.797,0.112,-0.266,0.529,418,NONE
122.4107,3,-0.796,0.124,-0.261,0.532,40234,NONE
122.624,4,-0.783,0.19,-0.213,0.551,209741,START
122.6666,4,-0.784,0.189,-0.209,0.551,3704,HOLD
122.7093,4,-0.787,0.178,-0.213,0.549,1968,HOLD
122.752,4,-0.788,0.177,-0.214,0.549,2453,END
122.7733,4,-0.786,0.175,-0.216,0.55,777,NONE
122.816,4,-0.786,0.171,-0.22,0.549,6913,NONE
122.8587,4,-0.787,0.186,-0.222,0.549,4578,NONE
122.9013,4,-0.787,0.173,-0.221,0.549,8919,NONE
122.944,4,-0.788,0.172,-0.222,0.546,15491,NONE
122.9866,4,-0.791,0.157,-0.232,0.543,141,NONE
123.136,3,-0.796,0.137,-0.246,0.534,51714,NONE
123.1787,3,-0.796,0.136,-0.246,0.534,228393,START
123.2213,3,-0.797,0.134,-0.246,0.534,83435,HOLD
123.264,3,-0.8,0.124,-0.249,0.531,2415,HOLD
123.2853,3,-0.8,0.121,-0.249,0.53,2647,END
123.328,3,-0.799,0.12,-0.252,0.531,38037,NONE
123.3707,3,-0.798,0.12,-0.253,0.532,49259,NONE
123.4133,3,-0.799,0.116,-0.256,0.53,13651,NONE
123.456,3,-0.8,0.111,-0.26,0.527,11918,NONE
123.4987,3,-0.803,0.098,-0.268,0.521,6178,NONE
123.5413,3,-0.807,0.064,-0.284,0.511,38354,NONE
123.6693,2,-0.81,0.017,-0.317,0.492,246030,HOLD
123.712,2,-0.809,0.019,-0.316,0.493,5665,HOLD
123.7546,2,-0.809,0.02,-0.314,0.495,14791,HOLD
123.7973,2,-0.809,0.023,-0.309,0.497,5555,HOLD
123.84,2,-0.81,0.023,-0.309,0.497,3683,END
123.8827,2,-0.809,0.018,-0.313,0.496,30583,NONE
123.9253,2,-0.809,0.017,-0.315,0.495,64527,NONE
123.968,2,-0.809,0.015,-0.318,0.493,40061,NONE
124.0107,2,-0.809,0.004,-0.325,0.487,20975,NONE
124.0533,2,-0.81,-0.015,-0.337,0.477,30540,NONE
124.2453,1,-0.807,-0.077,-0.371,0.451,5614,NONE
124.288,1,-0.807,-0.074,-0.369,0.468,169821,NONE
124.3307,1,-0.808,-0.069,-0.365,0.455,27630,NONE
124.3733,1,-0.808,-0.065,-0.363,0.456,6812,NONE
124.416,1,-0.808,-0.067,-0.367,0.453,10099,NONE
124.4587,1,-0.807,-0.069,-0.368,0.453,16059,NONE
124.5013,1,-0.807,-0.064,-0.365,0.457,30514,NONE
124.544,1,-0.807,-0.063,-0.366,0.457,5526,NONE
124.5653,1,-0.807,-0.066,-0.37,0.453,23826,NONE
125.9947,1,-0.813,-0.012,-0.334,0.474,7593,NONE
126.0373,1,-0.813,-0.013,-0.335,0.474,124593,NONE
126.08,1,-0.813,-0.012,-0.334,0.474,304627,START
126.1227,1,-0.813,-0.015,-0.334,0.476,11505,HOLD
126.144,1,-0.812,-0.023,-0.338,0.473,58862,HOLD
126.208,1,-0.813,-0.036,-0.345,0.47,26633,HOLD
126.2293,1,-0.813,-0.038,-0.347,0.465,16978,END
126.2933,1,-0.81,-0.044,-0.35,0.466,21789,NONE
126.3147,1,-0.81,-0.044,-0.35,0.467,3646,NONE
126.3787,1,-0.81,-0.041,-0.352,0.466,47800,NONE
126.4,1,-0.81,-0.036,-0.35,0.467,2261,NONE
126.4426,1,-0.811,-0.02,-0.343,0.471,4336,NONE
126.5707,2,-0.811,-0.001,-0.335,0.478,253516,START
126.6133,2,-0.811,0.001,-0.335,0.478,4173,HOLD
126.6347,2,-0.811,0.006,-0.33,0.481,50788,HOLD
126.6773,2,-0.811,0.004,-0.33,0.482,8288,HOLD
126.72,2,-0.812,0,-0.334,0.477,3110,END
126.7626,2,-0.811,-0.002,-0.335,0.478,5095,NONE
126.8053,2,-0.81,-0.003,-0.336,0.478,9446,NONE
126.848,2,-0.81,-0.002,-0.337,0.479,36729,NONE
126.8907,2,-0.81,-0.002,-0.337,0.478,32253,NONE
126.9333,2,-0.811,0,-0.336,0.478,3247,NONE
126.9547,2,-0.811,0,-0.335,0.479,605,NONE
126.9973,2,-0.811,0,-0.335,0.478,8360,NONE
127.1253,2,-0.81,0.002,-0.335,0.479,27371,NONE
127.1893,2,-0.81,0.003,-0.334,0.481,127573,NONE
127.232,2,-0.81,0.005,-0.332,0.482,5680,NONE
127.2533,2,-0.81,0.008,-0.326,0.486,30868,NONE
127.296,2,-0.81,0.007,-0.325,0.486,21347,NONE
127.3387,2,-0.812,0.005,-0.327,0.482,7989,NONE
127.3813,2,-0.81,0,-0.332,0.482,21355,NONE
127.424,2,-0.81,-0.002,-0.332,0.482,8998,NONE
127.4453,2,-0.81,-0.001,-0.332,0.482,3297,NONE
127.7227,2,-0.809,0,-0.334,0.481,49923,NONE
127.7653,2,-0.809,0.002,-0.333,0.483,10189,NONE
127.808,2,-0.809,0.004,-0.331,0.485,5539,NONE
127.8507,2,-0.809,0.009,-0.325,0.487,101211,NONE
127.8933,2,-0.81,0.009,-0.323,0.489,1337,HOLD
127.936,2,-0.81,0.01,-0.323,0.487,10309,HOLD
127.9787,2,-0.807,0.026,-0.313,0.498,15204,NONE
128.0213,2,-0.806,0.042,-0.305,0.503,1278,NONE
128.064,2,-0.805,0.053,-0.299,0.506,3105,NONE
128.0853,2,-0.805,0.064,-0.294,0.509,10267,NONE
128.128,2,-0.804,0.076,-0.288,0.513,2751,NONE
128.1707,2,-0.803,0.091,-0.279,0.516,17872,NONE
128.2133,2,-0.803,0.098,-0.276,0.518,23055,NONE
128.2346,3,-0.803,0.103,-0.271,0.52,61171,NONE
128.2773,3,-0.803,0.103,-0.271,0.519,49289,NONE
128.32,3,-0.803,0.103,-0.27,0.52,50969,HOLD
128.3627,3,-0.803,0.103,-0.268,0.521,144823,HOLD
128.384,3,-0.805,0.092,-0.27,0.519,10890,HOLD
128.4267,3,-0.804,0.092,-0.273,0.518,22351,END
128.4693,3,-0.803,0.09,-0.273,0.52,682,NONE
128.512,3,-0.803,0.083,-0.277,0.519,16069,NONE
128.5333,3,-0.802,0.084,-0.28,0.519,4583,NONE
128.576,3,-0.802,0.083,-0.284,0.518,2207,NONE
128.64,3,-0.803,0.082,-0.285,0.516,6282,NONE
129.408,1,-0.802,-0.089,-0.382,0.448,23598,NONE
129.4507,1,-0.802,-0.086,-0.38,0.451,10810,NONE
129.4933,1,-0.804,-0.077,-0.372,0.454,38458,NONE
129.5146,1,-0.805,-0.073,-0.367,0.458,277,NONE
129.5573,1,-0.806,-0.07,-0.365,0.459,18460,NONE
129.6,1,-0.805,-0.075,-0.369,0.456,3139,NONE
129.6427,1,-0.805,-0.073,-0.369,0.457,501,NONE
129.6853,1,-0.804,-0.069,-0.368,0.46,1127,NONE
129.7066,1,-0.804,-0.069,-0.368,0.46,1361,NONE
129.7493,1,-0.804,-0.068,-0.368,0.46,15601,NONE
130.56,3,-0.802,0.1,-0.264,0.525,144561,START
130.6026,3,-0.802,0.099,-0.264,0.525,71920,HOLD
130.6453,3,-0.804,0.091,-0.266,0.522,166438,HOLD
130.688,3,-0.805,0.087,-0.267,0.52,15784,HOLD
130.7307,3,-0.805,0.091,-0.267,0.52,530,NONE
130.7733,3,-0.803,0.095,-0.264,0.524,1518,NONE
130.816,3,-0.804,0.089,-0.269,0.522,13,NONE
130.8587,3,-0.803,0.091,-0.27,0.522,24343,NONE
130.9013,3,-0.803,0.092,-0.269,0.522,16722,NONE
130.944,3,-0.804,0.095,-0.267,0.522,186,NONE
130.9866,3,-0.804,0.094,-0.268,0.521,45646,NONE
131.6693,1,-0.806,-0.053,-0.356,0.468,38980,NONE
131.712,1,-0.807,-0.05,-0.353,0.469,3697,HOLD
131.7547,1,-0.808,-0.048,-0.35,0.47,107001,HOLD
131.7973,1,-0.809,-0.047,-0.348,0.47,27360,HOLD
131.84,1,-0.81,-0.051,-0.354,0.464,4074,HOLD
131.8613,1,-0.809,-0.054,-0.354,0.464,9818,HOLD
131.904,1,-0.807,-0.054,-0.355,0.467,6748,NONE
131.9466,1,-0.806,-0.052,-0.357,0.468,10839,NONE
131.9893,1,-0.806,-0.054,-0.359,0.466,14253,NONE
132.032,1,-0.806,-0.054,-0.36,0.464,13342,NONE
132.0533,1,-0.807,-0.056,-0.361,0.463,85885,NONE
132.8,4,-0.781,0.199,-0.202,0.554,66337,NONE
132.8427,4,-0.782,0.197,-0.202,0.554,115091,NONE
132.864,4,-0.783,0.193,-0.203,0.553,100348,HOLD
132.9066,4,-0.787,0.179,-0.209,0.55,35445,HOLD
132.9707,4,-0.79,0.17,-0.213,0.548,2090,HOLD
133.0133,4,-0.791,0.17,-0.214,0.548,20418,END
133.0347,4,-0.785,0.178,-0.214,0.552,7220,NONE
133.0773,4,-0.786,0.169,-0.222,0.55,23947,NONE
133.12,4,-0.785,0.176,-0.22,0.55,25174,NONE
133.1627,4,-0.785,0.179,-0.22,0.55,17374,NONE
133.2053,4,-0.786,0.178,-0.22,0.548,5739,NONE
133.248,4,-0.787,0.177,-0.221,0.547,8109,NONE
135.104,4,-0.777,0.223,-0.188,0.557,5492,NONE
135.1466,4,-0.777,0.221,-0.188,0.557,85339,NONE
135.1893,4,-0.777,0.22,-0.188,0.557,115392,NONE
135.232,4,-0.778,0.217,-0.187,0.557,24894,NONE
135.2533,4,-0.783,0.206,-0.192,0.553,260968,START
135.296,4,-0.784,0.199,-0.194,0.552,2072,HOLD
135.36,4,-0.786,0.195,-0.198,0.551,13845,HOLD
135.4026,4,-0.784,0.194,-0.2,0.552,27467,NONE
135.4453,4,-0.785,0.191,-0.205,0.551,76863,NONE
135.488,4,-0.785,0.191,-0.207,0.55,55217,NONE
135.5307,4,-0.785,0.195,-0.205,0.549,1609,NONE
135.5733,4,-0.786,0.194,-0.206,0.548,4197,NONE
135.5947,4,-0.787,0.191,-0.209,0.547,2823,NONE
137.3013,2,-0.806,0.03,-0.312,0.501,10250,NONE
137.344,2,-0.806,0.03,-0.311,0.502,89957,NONE
137.3866,2,-0.806,0.029,-0.309,0.502,190020,START
137.472,2,-0.808,0.02,-0.31,0.484,22056,HOLD
137.4933,2,-0.809,0.018,-0.311,0.496,8434,HOLD
137.5146,2,-0.809,0.018,-0.311,0.496,46766,HOLD
137.5573,2,-0.807,0.016,-0.311,0.499,0,HOLD
137.6,2,-0.807,0.013,-0.314,0.499,13704,NONE
137.664,2,-0.806,0.015,-0.314,0.5,1851,NONE
137.6853,2,-0.807,0.015,-0.311,0.5,7541,NONE
137.728,2,-0.808,0.017,-0.308,0.501,2413,NONE
137.7707,2,-0.808,0.017,-0.307,0.501,576,NONE
